UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 2:18:52
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 3:9:40
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 3:21:50
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 3:23:31
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 3:23:42
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 4:29:43
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 4:32:29
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 4:33:57
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 4:37:25
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 4:37:41
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 4:41:10
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 4:46:3
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 4:46:7
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 4:57:35
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 4:57:38
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 6:46:17
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 6:46:21
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:0:33
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 7:0:39
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:7:40
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 7:7:45
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 7:8:53
UserName[Acc] |5| UIDAccount |1293600 | IPAccount | 26.76.203.96 |  PasswordAccount  [5] [The Clock] 7:10:56
UserName[Acc] |6| UIDAccount |1293116 | IPAccount | 26.76.203.96 |  PasswordAccount  [6] [The Clock] 7:11:9
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:33:54
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:36:24
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 7:36:27
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 7:36:36
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:36:49
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:39:58
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:42:20
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:42:32
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 7:42:45
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:45:3
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:49:28
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:49:59
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 7:51:18
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:52:30
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 7:54:25
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 8:11:58
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 8:11:58
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 13:25:19
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 12:57:1
UserName[Acc] |2| UIDAccount |1291417 | IPAccount | 26.76.203.96 |  PasswordAccount  [2] [The Clock] 13:3:4
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 13:30:56
UserName[Acc] |1| UIDAccount |1291400 | IPAccount | 26.76.203.96 |  PasswordAccount  [1] [The Clock] 19:45:20
