UserName[Acc] |22| UIDAccount |12957576 | IPAccount | 197.39.98.239 |  PasswordAccount  [22] [The Clock] 0:13:12
UserName[Acc] |22| UIDAccount |12957576 | IPAccount | 197.39.98.239 |  PasswordAccount  [22] [The Clock] 0:15:19
UserName[Acc] |23| UIDAccount |12957577 | IPAccount | 197.39.98.239 |  PasswordAccount  [23] [The Clock] 0:37:11
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.39.98.239 |  PasswordAccount  [24] [The Clock] 0:44:14
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.39.98.239 |  PasswordAccount  [24] [The Clock] 0:53:27
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.39.98.239 |  PasswordAccount  [24] [The Clock] 1:10:25
UserName[Acc] |15| UIDAccount |12957568 | IPAccount | 197.60.71.150 |  PasswordAccount  [15] [The Clock] 1:53:25
UserName[Acc] |17| UIDAccount |12957570 | IPAccount | 41.68.106.211 |  PasswordAccount  [17] [The Clock] 1:55:31
UserName[Acc] |13| UIDAccount |12957566 | IPAccount | 197.60.71.150 |  PasswordAccount  [13] [The Clock] 1:55:58
UserName[Acc] |12| UIDAccount |12957565 | IPAccount | 197.60.71.150 |  PasswordAccount  [12] [The Clock] 1:58:3
UserName[Acc] |14| UIDAccount |12957567 | IPAccount | 105.192.173.118 |  PasswordAccount  [14] [The Clock] 12:16:12
UserName[Acc] |11| UIDAccount |12957563 | IPAccount | 197.39.98.239 |  PasswordAccount  [11] [The Clock] 15:14:15
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.39.98.239 |  PasswordAccount  [24] [The Clock] 15:16:26
UserName[Acc] |12| UIDAccount |12957565 | IPAccount | 102.42.239.93 |  PasswordAccount  [12] [The Clock] 16:15:7
UserName[Acc] |15| UIDAccount |12957568 | IPAccount | 41.45.204.18 |  PasswordAccount  [15] [The Clock] 16:16:8
UserName[Acc] |17| UIDAccount |12957570 | IPAccount | 41.45.204.18 |  PasswordAccount  [17] [The Clock] 16:24:32
UserName[Acc] |13| UIDAccount |12957566 | IPAccount | 197.60.71.150 |  PasswordAccount  [13] [The Clock] 16:28:36
UserName[Acc] |12| UIDAccount |12957565 | IPAccount | 197.56.154.133 |  PasswordAccount  [12] [The Clock] 17:55:55
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.56.154.133 |  PasswordAccount  [24] [The Clock] 21:18:50
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.56.154.133 |  PasswordAccount  [24] [The Clock] 21:19:0
UserName[Acc] |25| UIDAccount |12957579 | IPAccount | 197.56.154.133 |  PasswordAccount  [25] [The Clock] 21:20:56
UserName[Acc] |23| UIDAccount |12957577 | IPAccount | 197.56.154.133 |  PasswordAccount  [23] [The Clock] 21:21:19
UserName[Acc] |22| UIDAccount |12957576 | IPAccount | 197.56.154.133 |  PasswordAccount  [22] [The Clock] 21:21:38
UserName[Acc] |20| UIDAccount |12957573 | IPAccount | 197.56.154.133 |  PasswordAccount  [20] [The Clock] 21:24:7
UserName[Acc] |19| UIDAccount |12957572 | IPAccount | 197.56.154.133 |  PasswordAccount  [19] [The Clock] 21:24:54
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.56.154.133 |  PasswordAccount  [24] [The Clock] 21:31:58
UserName[Acc] |12| UIDAccount |12957565 | IPAccount | 197.56.154.133 |  PasswordAccount  [12] [The Clock] 21:37:42
UserName[Acc] |15| UIDAccount |12957568 | IPAccount | 197.56.154.133 |  PasswordAccount  [15] [The Clock] 22:26:49
UserName[Acc] |18| UIDAccount |12957571 | IPAccount | 197.56.154.133 |  PasswordAccount  [18] [The Clock] 22:28:49
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.39.37.59 |  PasswordAccount  [24] [The Clock] 22:46:26
UserName[Acc] |11| UIDAccount |12957563 | IPAccount | 197.39.37.59 |  PasswordAccount  [11] [The Clock] 22:46:30
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.39.37.59 |  PasswordAccount  [24] [The Clock] 22:53:9
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.39.37.59 |  PasswordAccount  [24] [The Clock] 22:53:20
UserName[Acc] |12| UIDAccount |12957565 | IPAccount | 197.39.37.59 |  PasswordAccount  [12] [The Clock] 23:23:2
UserName[Acc] |24| UIDAccount |12957578 | IPAccount | 197.39.37.59 |  PasswordAccount  [24] [The Clock] 23:27:46
UserName[Acc] |23| UIDAccount |12957577 | IPAccount | 197.39.37.59 |  PasswordAccount  [23] [The Clock] 23:38:0
UserName[Acc] |22| UIDAccount |12957576 | IPAccount | 197.39.37.59 |  PasswordAccount  [22] [The Clock] 23:38:33
