UserName[Acc] |14| UIDAccount |28481246 | IPAccount | 156.195.57.160 |  PasswordAccount  [14] [The Clock] 0:28:38
UserName[Acc] |14| UIDAccount |28481246 | IPAccount | 156.195.57.160 |  PasswordAccount  [14] [The Clock] 0:37:31
UserName[Acc] |15| UIDAccount |28481248 | IPAccount | 156.195.57.160 |  PasswordAccount  [15] [The Clock] 0:42:35
UserName[Acc] |16| UIDAccount |28481249 | IPAccount | 156.195.57.160 |  PasswordAccount  [16] [The Clock] 0:51:35
UserName[Acc] |99| UIDAccount |28481247 | IPAccount | 156.195.57.160 |  PasswordAccount  [99] [The Clock] 0:56:23
UserName[Acc] |12| UIDAccount |28481244 | IPAccount | 156.195.57.160 |  PasswordAccount  [12] [The Clock] 1:2:58
UserName[Acc] |1| UIDAccount |28481233 | IPAccount | 156.195.57.160 |  PasswordAccount  [1] [The Clock] 1:14:32
UserName[Acc] |1| UIDAccount |28481233 | IPAccount | 156.198.14.247 |  PasswordAccount  [1] [The Clock] 1:16:33
UserName[Acc] |1| UIDAccount |28481233 | IPAccount | 156.198.14.247 |  PasswordAccount  [1] [The Clock] 1:17:51
UserName[Acc] |1| UIDAccount |28481233 | IPAccount | 156.198.14.247 |  PasswordAccount  [1] [The Clock] 1:23:10
UserName[Acc] |1| UIDAccount |28481233 | IPAccount | 156.198.14.247 |  PasswordAccount  [1] [The Clock] 1:26:47
UserName[Acc] |14| UIDAccount |28481246 | IPAccount | 156.195.57.160 |  PasswordAccount  [14] [The Clock] 1:29:31
UserName[Acc] |15| UIDAccount |28481248 | IPAccount | 156.195.57.160 |  PasswordAccount  [15] [The Clock] 1:30:51
UserName[Acc] |1| UIDAccount |28481233 | IPAccount | 156.198.14.247 |  PasswordAccount  [1] [The Clock] 4:17:35
UserName[Acc] |1| UIDAccount |28481233 | IPAccount | 156.198.14.247 |  PasswordAccount  [1] [The Clock] 4:35:33
UserName[Acc] |1| UIDAccount |28481233 | IPAccount | 156.198.75.55 |  PasswordAccount  [1] [The Clock] 22:43:57
